record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-6e7fbe930fc062b7,CAPITAL_LOCATIONS_POINT|NATIVE|1002569,src-8055f96479c8ab48,tpa-d1d7711eb2fdf9,capital_locations_point,1002569,2027-04-01,2027-04,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Permitting/Submittals Approval,Swann Pumping Station Generator Installation,Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
