record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-9625ac8c45aee703,CAPITAL_IMPROVEMENTS|NATIVE|1001810.15,src-3866dbe25d1527a8,tpa-b3441febb19f80,capital_improvements,1001810.15,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,30% Design Completion,Sheridan Pumping Station Rehabilitation (Year 3),Wastewater,,Interbay - South of Gandy,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.15.pdf
rec-afe39a522938ef50,CAPITAL_IMPROVEMENTS|NATIVE|1001426,src-c3b9fc4867d92e68,tpa-4ef4bb4c206a34,capital_improvements,1001426,2027-03-31,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Permitting/Submittals Approval,Citywide Dock & Boardwalk Replacement - Davis Islands Seaplane Basin Mooring Field,Parks & Recreation,,Davis Islands,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001426.pdf
rec-cdbf0ef72922b8fd,CAPITAL_IMPROVEMENTS|NATIVE|1001810.7,src-96a7f8293852b5fa,tpa-d86cfc8d539121,capital_improvements,1001810.7,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,30% Design Completion,Church Pumping Station Rehabilitation (Year 3),Wastewater,,Gandy / Sun Bay South,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.7.pdf
rec-5c25ba30f356e278,CAPITAL_LOCATIONS_POINT|NATIVE|1001810.15,src-e2ddec14c7dc9119,tpa-b3441febb19f80,capital_locations_point,1001810.15,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Design 30%,Sheridan Pumping Station Rehabilitation (Year 3),Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-c09133a4f5ec68cb,CAPITAL_LOCATIONS_POINT|NATIVE|1001810.7,src-0b72fd8c18ea1f85,tpa-d86cfc8d539121,capital_locations_point,1001810.7,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Design 30%,Church Pumping Station Rehabilitation (Year 3),Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
