record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-161481bd7ec7c92e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-19-0468755,src-352d0b4edb06b542,tpa-5b4d2e49ff5c70,construction_inspections,BLD-19-0468755,2019-08-02,2019-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,concrete slab,Residential Building Alterations (Renovations),4716 W Wallcraft Ave,Bayside West,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19CAP&capID2=00000&capID3=015VL&agencyCode=TAMPA
rec-44a33075a1867ef2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-19-0469306,src-944b1403ced6ff69,tpa-e5710be64bbd7b,construction_inspections,BLD-19-0469306,2019-08-27,2019-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Re-issued Reissue - Interior Structural Remodel with - EL-PL,Residential Building Alterations (Renovations),2908 N 13th St,VM Ybor,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19CAP&capID2=00000&capID3=01ARC&agencyCode=TAMPA
rec-898733f1d61de315,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-19-0468974,src-b29faf44a4386c6e,tpa-c00062ffc50a9e,construction_inspections,BLD-19-0468974,2019-08-13,2019-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,REISSUE - OWNER - Addition/ alteration,Residential New Construction and Additions (1 and 2 Family),3610 W Cass St,Oakford Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19CAP&capID2=00000&capID3=017W3&agencyCode=TAMPA
rec-8fc1d6a6e24aa829,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-19-0468843,src-389475918e7ad8b4,tpa-927d1f53fade03,construction_inspections,BLD-19-0468843,2019-08-07,2019-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Expedited Project | Interior remodel,Residential Building Alterations (Renovations),3371 W Wyoming Cir,Interbay - South of Gandy,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19CAP&capID2=00000&capID3=016UI&agencyCode=TAMPA
rec-ccb3abcc8558721f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-19-0468857,src-29fe119de42e2f4c,tpa-08625a68aae13a,construction_inspections,BLD-19-0468857,2019-08-08,2019-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Re-issued Owner: Residential addition: Permit under 6th edition.,Residential New Construction and Additions (1 and 2 Family),2112 W Powhatan Ave,Armenia Terrace | Bour Lands | Al Dana Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19CAP&capID2=00000&capID3=01702&agencyCode=TAMPA
