record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-09718edfad6535ef,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20168.3,src-c582b0e96a720315,tpa-59e6809d0f658f,capital_locations_line,TRANS20168.3,2029-10-01,2029-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Planning,MacDill Ave (Main St to Columbus Dr),Transportation,,MacFarlane Park Association,https://www.tampa.gov/project/trans201683
