record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-ac295d786b4a36e3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-16-0446167,src-092f22b75c1e36dc,tpa-a6ff3219bd560c,construction_inspections,BLD-16-0446167,2016-06-21,2016-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Reissued - Interior Renovations 919 S Rome Ave (ACA),Commercial Building Alterations (Renovations),919 S Rome Ave,Historic Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16CAP&capID2=00000&capID3=00NFH&agencyCode=TAMPA
rec-c79ea02152ae08f5,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-16-0445808,src-be42a6fcefae629b,tpa-dc48c779dc1672,construction_inspections,BLD-16-0445808,2016-06-02,2016-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,"Reissue - Bathroom remodel, AC, ELE rewire, PLB 6017 N Orange Blossom Ave (ACA)",Residential Building Alterations (Renovations),6017 N Orange Blossom Ave,Hampton Terrace Community Association (HTCA),https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16CAP&capID2=00000&capID3=00KGU&agencyCode=TAMPA
