record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-8acf01ba6ab896f5,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0474979,src-80c6faf04ccd7769,tpa-0f0ea871c5d70a,construction_inspections,BLD-20-0474979,2020-05-29,2020-05,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,partial demo and remodel,Commercial Building Alterations (Renovations),4221 W Gandy Blvd,FairOaks Manhattan,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00NJS&agencyCode=TAMPA
rec-a9137fffca4da7a9,CONSTRUCTION_INSPECTIONS|NATIVE|BDE-20-0440695,src-8b1dd813550939d4,tpa-e475f4135a619d,construction_inspections,BDE-20-0440695,2020-05-06,2020-05,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,OWNER: Lot 18 - Removal of Trailer,Residential Demolition Permit,6012 E Broadway Ave,East Side Commercial,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00OJJ&agencyCode=TAMPA
rec-ca22dfbdc26f309b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0474416,src-bdef04e5879b173d,tpa-ba6174367cf5d6,construction_inspections,BLD-20-0474416,2020-05-05,2020-05,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Reissue - addition and remodel,Residential New Construction and Additions (1 and 2 Family),7021 N Dakota Ave,Lowry Park Central,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00K29&agencyCode=TAMPA
rec-de907a479736c288,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0474845,src-f3c0c264aa31ea8b,tpa-6a55de57f95144,construction_inspections,BLD-20-0474845,2020-05-22,2020-05,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Reissue - Verizon: Antenna Modification,Commercial Building Alterations (Renovations),808 S Dale Mabry Hwy,,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00MNU&agencyCode=TAMPA
