candidate_id,activity_id_a,activity_id_b,candidate_reasons,candidate_confidence,review_status,merge_applied
cand-c367adf09599c8dc,tpa-4a8beea796f9ae,tpa-d92d17ff7666c4,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-3c67dc84e85e894c,tpa-4ae47cd42ce59c,tpa-9aa8545b12596a,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-786b66e3be8fd190,tpa-4b64b4280d5412,tpa-bf49b6ef8a3e2b,exact_normalized_address,low,pending_human_review,no
cand-30cf68497225b567,tpa-4b7d361b594460,tpa-932eb03636507a,exact_normalized_address,low,pending_human_review,no
cand-7e65666a6aaf71d5,tpa-4b7d361b594460,tpa-a732a51d6cdf33,exact_normalized_address,low,pending_human_review,no
cand-6db18d4265077724,tpa-4b7d361b594460,tpa-ffe358fdc00f69,exact_normalized_address,low,pending_human_review,no
cand-11dd0d0012a0313b,tpa-4c21457de2d944,tpa-5f45ee7c8cd0c3,exact_normalized_address,low,pending_human_review,no
cand-2cef0eb18352a4f0,tpa-4c21457de2d944,tpa-e6d277fcc50d5f,exact_normalized_address,low,pending_human_review,no
cand-79293bd9d864181e,tpa-4caec9bd209542,tpa-62ab89191ec2f6,shared_city_building_folio,low,pending_human_review,no
cand-97e72623405ca339,tpa-4caec9bd209542,tpa-a89d1aacd75ce4,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-6786c9688192888e,tpa-4caec9bd209542,tpa-d215ac16b6e523,shared_city_building_folio,low,pending_human_review,no
cand-57cf7a5412adf87e,tpa-4d566dea5d9045,tpa-4e54d20537af5d,exact_normalized_address,low,pending_human_review,no
cand-3ed84171759b7265,tpa-4d566dea5d9045,tpa-5da8c7f504a7c2,exact_normalized_address,low,pending_human_review,no
cand-d7b3fb526b6254aa,tpa-4d566dea5d9045,tpa-639c5de6136528,exact_normalized_address,low,pending_human_review,no
cand-827e12ebd39f82b6,tpa-4d566dea5d9045,tpa-6ce45f881f1a0a,exact_normalized_address,low,pending_human_review,no
cand-5de94c02cdc0a78b,tpa-4d566dea5d9045,tpa-b10575f6418799,exact_normalized_address,low,pending_human_review,no
cand-fd8d3cdebee6f934,tpa-4d566dea5d9045,tpa-b2f916fe77020c,exact_normalized_address,low,pending_human_review,no
cand-527e2d529acbf4f9,tpa-4d566dea5d9045,tpa-bb9f17ba7450b0,exact_normalized_address,low,pending_human_review,no
cand-70abc4e1c82ade6e,tpa-4d566dea5d9045,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-c38e91a668b3de81,tpa-4d566dea5d9045,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-66791f53864cad36,tpa-4d566dea5d9045,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-07f4654631e2069d,tpa-4d566dea5d9045,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-502fb9c6345fd8be,tpa-4d566dea5d9045,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-2b2fc7044bf61092,tpa-4d566dea5d9045,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-3ac53c1f23b74bb9,tpa-4d57ac68027b86,tpa-7b3dbee02a0066,shared_city_building_folio,low,pending_human_review,no
cand-2008250565142bac,tpa-4dbada28c448f4,tpa-929536658247fb,exact_normalized_address,low,pending_human_review,no
cand-dac04222342bfa97,tpa-4dbada28c448f4,tpa-e4e8c0c9e5dd84,exact_normalized_address,low,pending_human_review,no
cand-597b2a40964fe651,tpa-4ddb8393a62c5b,tpa-961a3f82f4dde1,exact_normalized_address,low,pending_human_review,no
cand-6655f2f009a0c499,tpa-4ddb8393a62c5b,tpa-a9818716ddb431,exact_normalized_address,low,pending_human_review,no
cand-b32b331df582ba26,tpa-4ddb8393a62c5b,tpa-d23ada2f3ee414,exact_normalized_address,low,pending_human_review,no
cand-4b56a93bb120e98e,tpa-4de4134a4e5d7c,tpa-91cbde926550d1,exact_normalized_address,low,pending_human_review,no
cand-ae66ad74c6d6ce9e,tpa-4de4134a4e5d7c,tpa-f001f55b776437,exact_normalized_address,low,pending_human_review,no
cand-89e70374b29e300d,tpa-4e2b3e6b623dd2,tpa-7b42477a522dd4,exact_normalized_address,low,pending_human_review,no
cand-6e3bf976ae85d564,tpa-4e54d20537af5d,tpa-5da8c7f504a7c2,exact_normalized_address,low,pending_human_review,no
cand-2aba7d03fa0293a9,tpa-4e54d20537af5d,tpa-639c5de6136528,exact_normalized_address,low,pending_human_review,no
cand-58e02792178d71e2,tpa-4e54d20537af5d,tpa-6ce45f881f1a0a,exact_normalized_address,low,pending_human_review,no
cand-8f8654fb73f1f326,tpa-4e54d20537af5d,tpa-b10575f6418799,exact_normalized_address,low,pending_human_review,no
cand-b7874f0bd05a3332,tpa-4e54d20537af5d,tpa-b2f916fe77020c,exact_normalized_address,low,pending_human_review,no
cand-213ddb38d862ff3d,tpa-4e54d20537af5d,tpa-bb9f17ba7450b0,exact_normalized_address,low,pending_human_review,no
cand-233ae3f2823f90f8,tpa-4e54d20537af5d,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-e7bcb739c9935c2a,tpa-4e54d20537af5d,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-3265afd3b8ab1518,tpa-4e54d20537af5d,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-844829ea159d30cc,tpa-4e54d20537af5d,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-d2f615b7fa41b423,tpa-4e54d20537af5d,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-52f150f90986bd1d,tpa-4e54d20537af5d,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-a588824b35b3afa6,tpa-4eb2f5e4021e31,tpa-b657499ed3258d,exact_normalized_address,low,pending_human_review,no
cand-7a3b65e49881f56f,tpa-4ef54f91315052,tpa-6e7658d3dcc0f1,exact_normalized_address,low,pending_human_review,no
cand-6fdb66ae23bc4143,tpa-4f6269edb4b071,tpa-818bf305aaa4ba,exact_normalized_address,low,pending_human_review,no
cand-d9ac15e21eee5e47,tpa-50a55fe9574bba,tpa-86acae8428476a,exact_normalized_address,low,pending_human_review,no
cand-7f4bd1941b9920b1,tpa-50a7fd05573da1,tpa-e7dcdd28e6783d,exact_normalized_address,low,pending_human_review,no
cand-7e6b9e09e9b36d5d,tpa-513608f341e976,tpa-e34deddfa426c9,exact_normalized_address,low,pending_human_review,no
cand-20329bdefe2b3b43,tpa-5151248dd7ecf5,tpa-6f659b5fdd2bb4,exact_normalized_address,low,pending_human_review,no
cand-5c25cc37d73cf14d,tpa-519c3ccd82f732,tpa-c2b0d467d00252,exact_normalized_address,low,pending_human_review,no
cand-40786250bf38477d,tpa-51e396b19b5b0d,tpa-dfdf00d10f5dbf,exact_normalized_address,low,pending_human_review,no
cand-a53de2b2b9243429,tpa-51e396b19b5b0d,tpa-f10affd350a711,exact_normalized_address,low,pending_human_review,no
cand-c11833a99190a1b3,tpa-51e92c2b4dad6c,tpa-df14aee6dd8645,exact_normalized_address,low,pending_human_review,no
cand-94a9a33d38b10c0c,tpa-520eaf72c0ac8b,tpa-e407dc24ba743f,exact_normalized_address,low,pending_human_review,no
cand-9fbc362f3573d009,tpa-522ddb3d5f3f18,tpa-894a7c88cfc17c,shared_city_building_folio,low,pending_human_review,no
cand-d6e46eb222972c65,tpa-524aea4be09fd9,tpa-ce21f9abe3bea9,exact_normalized_address,low,pending_human_review,no
cand-cb1868aba4c77f62,tpa-534da392213b99,tpa-babdcdc6bdf41c,exact_normalized_address,low,pending_human_review,no
cand-d97b0f1e140276b0,tpa-543e744c7a45c5,tpa-cc0714384a05a8,exact_normalized_address,low,pending_human_review,no
cand-c6e3f110d66362f6,tpa-54a7e9851da5ff,tpa-e59817ceee24b6,exact_normalized_address,low,pending_human_review,no
cand-a37f7dc9abf84a4f,tpa-54fe52fa332d49,tpa-5ed48fd61ab941,exact_normalized_address,low,pending_human_review,no
cand-561e49019748b357,tpa-54ff524ddc9eed,tpa-5f28050f927cc8,exact_normalized_address,low,pending_human_review,no
cand-4adcb226098c6fde,tpa-5539daa902b537,tpa-f93c145f70d0a6,exact_normalized_address,low,pending_human_review,no
cand-e7257528d6b6e95f,tpa-569b7e038594b9,tpa-9d3a366a9424f4,exact_normalized_address,low,pending_human_review,no
cand-dff2285aa538d7f8,tpa-57092e64bbd85d,tpa-75ee897763147b,exact_normalized_address,low,pending_human_review,no
cand-2fd187e6ac26bfed,tpa-57ef92240b13af,tpa-ffc3624f9d8ca9,exact_normalized_address,low,pending_human_review,no
cand-13249b9153632e67,tpa-5874017ed8f373,tpa-5fa4a123a0e6e3,exact_normalized_address,low,pending_human_review,no
cand-9bb5c713299adbbb,tpa-5874017ed8f373,tpa-cff7efe1a6f268,exact_normalized_address,low,pending_human_review,no
cand-c2f9c84e225a6e22,tpa-593929bb1aea29,tpa-8c48073513253b,exact_normalized_address,low,pending_human_review,no
cand-b57df2cabf51734a,tpa-593929bb1aea29,tpa-a27455adc59c06,exact_normalized_address,low,pending_human_review,no
cand-23a92a871a014241,tpa-593929bb1aea29,tpa-d5bd8924c4c0c9,exact_normalized_address,low,pending_human_review,no
cand-3e750d3af68f57fc,tpa-598777ab8fd398,tpa-f7c57b82ababc6,exact_normalized_address,low,pending_human_review,no
cand-b9c694020eae1014,tpa-59d7fb07562dd9,tpa-e1e1ae39758bb8,exact_normalized_address,low,pending_human_review,no
cand-8a0ea28cba0b0f3c,tpa-59fac3be61a335,tpa-e69fb24f6f232f,exact_normalized_address,low,pending_human_review,no
cand-19b5fcf3515fc0e9,tpa-5a981b34a3c055,tpa-e43f4c48b048e5,exact_normalized_address,low,pending_human_review,no
cand-4628610caec953ce,tpa-5b4b9b4bd2e2bb,tpa-5ffbc53edb2189,exact_normalized_address,low,pending_human_review,no
cand-f12970e65a4441da,tpa-5b4b9b4bd2e2bb,tpa-a343c47c11b5da,exact_normalized_address,low,pending_human_review,no
cand-5085106cb1963e9e,tpa-5b4b9b4bd2e2bb,tpa-a58516bd654448,exact_normalized_address,low,pending_human_review,no
cand-2b3e4f3c48cc1f22,tpa-5cf16a81ee5efd,tpa-6eeb059361be66,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-c1b6b17414da4fae,tpa-5cf16a81ee5efd,tpa-c8ce63338a858d,shared_city_building_folio,low,pending_human_review,no
cand-ccf6e6e72d1229c9,tpa-5d25382d4939dc,tpa-92b708b87f4d12,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-72883cdd9ff04b3a,tpa-5d51b71d680f85,tpa-fdef5ed80ba0c4,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-71430a1e2bb51146,tpa-5da8c7f504a7c2,tpa-639c5de6136528,exact_normalized_address,low,pending_human_review,no
cand-1f52a524f59d081f,tpa-5da8c7f504a7c2,tpa-6ce45f881f1a0a,exact_normalized_address,low,pending_human_review,no
cand-2993b1781cc508aa,tpa-5da8c7f504a7c2,tpa-b10575f6418799,exact_normalized_address,low,pending_human_review,no
cand-55484d8b8c817299,tpa-5da8c7f504a7c2,tpa-b2f916fe77020c,exact_normalized_address,low,pending_human_review,no
cand-ee03cf16240450f8,tpa-5da8c7f504a7c2,tpa-bb9f17ba7450b0,exact_normalized_address,low,pending_human_review,no
cand-82908acf38d02b60,tpa-5da8c7f504a7c2,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-98847cec8229f23d,tpa-5da8c7f504a7c2,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-7a13b766ed051524,tpa-5da8c7f504a7c2,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-1ca38d17281a2515,tpa-5da8c7f504a7c2,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-7b462074f472ee77,tpa-5da8c7f504a7c2,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-ada36ccfced5942b,tpa-5da8c7f504a7c2,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-2cf7cb76b2b7e9c7,tpa-5e005fc41286f0,tpa-78983f3f2f8f4f,exact_normalized_address,low,pending_human_review,no
cand-42d4cb7b61795411,tpa-5e50ada2e37707,tpa-906e735a04cf0d,exact_normalized_address,low,pending_human_review,no
cand-1546de9f0da161e2,tpa-5ea84d6d10ea0a,tpa-71c858b9c41e6f,exact_normalized_address,low,pending_human_review,no
cand-7e25ebbab63e2670,tpa-5ea84d6d10ea0a,tpa-8728f42238880b,exact_normalized_address,low,pending_human_review,no
cand-fac2f02e86fa6f14,tpa-5f45ee7c8cd0c3,tpa-e6d277fcc50d5f,exact_normalized_address,low,pending_human_review,no
cand-c3ad2e5985a6af23,tpa-5f612bfff32912,tpa-d387519a4550c3,shared_city_building_folio,low,pending_human_review,no
cand-bbc5c4ea738bbcf1,tpa-5fa4a123a0e6e3,tpa-cff7efe1a6f268,exact_normalized_address,low,pending_human_review,no
cand-9dfdaab8768820a0,tpa-5fbcd992c18c19,tpa-a5fb6b48da38a4,exact_normalized_address,low,pending_human_review,no
cand-7155d469796ef7b0,tpa-5ffbc53edb2189,tpa-a343c47c11b5da,exact_normalized_address,low,pending_human_review,no
cand-e0a62299855188f9,tpa-5ffbc53edb2189,tpa-a58516bd654448,exact_normalized_address,low,pending_human_review,no
cand-0be7255fb7e0f153,tpa-6006fbde5fcfa5,tpa-8e634612440da4,exact_normalized_address,low,pending_human_review,no
cand-db9c226881dc0026,tpa-61efd7a6d3d18d,tpa-d1d5d5f2f44d87,exact_normalized_address,low,pending_human_review,no
cand-bb0591d9b2d3b169,tpa-62253fde489651,tpa-9541b1e715cfe0,shared_city_building_folio,low,pending_human_review,no
cand-3b7c71a283e24978,tpa-625f1d0594de7e,tpa-76f2148448f94b,exact_normalized_address,low,pending_human_review,no
cand-4f5d980cf659e65b,tpa-625f1d0594de7e,tpa-84354957166284,exact_normalized_address,low,pending_human_review,no
cand-212f618fd534f5a7,tpa-62ab89191ec2f6,tpa-a89d1aacd75ce4,shared_city_building_folio,low,pending_human_review,no
cand-2d1a05887cd014f2,tpa-62ab89191ec2f6,tpa-d215ac16b6e523,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-1827d83953f39e18,tpa-63587a3bbee76a,tpa-6cfb3c773ef9bd,shared_city_building_folio,low,pending_human_review,no
cand-63c008d5ce26778f,tpa-639c5de6136528,tpa-6ce45f881f1a0a,exact_normalized_address,low,pending_human_review,no
cand-54210955c905c154,tpa-639c5de6136528,tpa-b10575f6418799,exact_normalized_address,low,pending_human_review,no
cand-f6a048897e746cc5,tpa-639c5de6136528,tpa-b2f916fe77020c,exact_normalized_address,low,pending_human_review,no
cand-5b7a713676d13b21,tpa-639c5de6136528,tpa-bb9f17ba7450b0,exact_normalized_address,low,pending_human_review,no
cand-bfcc3d3657a69a7b,tpa-639c5de6136528,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-4a5f0b146f741b7e,tpa-639c5de6136528,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-9abd71abb69fa889,tpa-639c5de6136528,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-8e0df2c8d4e99d64,tpa-639c5de6136528,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-033ea24325442e28,tpa-639c5de6136528,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-62de504b0d1ec17e,tpa-639c5de6136528,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-d9e0f932b302055d,tpa-63b2e4c2238811,tpa-f404d21f7fb9d1,exact_normalized_address,low,pending_human_review,no
cand-56b3faa28798dabe,tpa-6446694fb39caa,tpa-6f3fb0c6c08867,exact_normalized_address,low,pending_human_review,no
cand-fd92967b9c94cd82,tpa-6446694fb39caa,tpa-b56f7afdb3ed13,exact_normalized_address,low,pending_human_review,no
cand-dca62d4e6744efb0,tpa-6446694fb39caa,tpa-ba274783ba6307,exact_normalized_address,low,pending_human_review,no
cand-21c9eaed5088be9c,tpa-646c629bbfb161,tpa-767fbce4a164f1,exact_normalized_address,low,pending_human_review,no
cand-bc15577ff8a75576,tpa-6497136056f0e4,tpa-dda2d4f1190680,exact_normalized_address,low,pending_human_review,no
cand-36a4aef769b37692,tpa-657ece167efe9a,tpa-cee84f4fe6a0c7,exact_normalized_address,low,pending_human_review,no
cand-0e86d0779352dcdb,tpa-6723a5f629fa2e,tpa-f3be3a5129f0d3,exact_normalized_address,low,pending_human_review,no
cand-2392cabaca3ed571,tpa-69cd3be0033d0e,tpa-8315604e3fc955,exact_normalized_address,low,pending_human_review,no
cand-a120b3645d2a0828,tpa-6b3c6c3585b6a5,tpa-76c64af42041ad,exact_normalized_address,low,pending_human_review,no
cand-a2df8853794a7bdc,tpa-6b566ff271f5da,tpa-978dc0d8e94b03,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-62afa1af9ef37ec7,tpa-6c9c8d5a41ec9f,tpa-e3a28faabb2702,shared_city_building_folio,low,pending_human_review,no
cand-365ca9e8b5fea569,tpa-6cd0c0292556c9,tpa-ae9fcd3b1b8fe7,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-af4da36f862bbf56,tpa-6ce302020a72d9,tpa-db661374029fa4,shared_city_building_folio,low,pending_human_review,no
cand-c8aa8992ede7c8e2,tpa-6ce302020a72d9,tpa-ffb0e74ef7c0d2,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-a50d2484fed52246,tpa-6ce45f881f1a0a,tpa-b10575f6418799,exact_normalized_address,low,pending_human_review,no
cand-bb5612e2fdfa31cb,tpa-6ce45f881f1a0a,tpa-b2f916fe77020c,exact_normalized_address,low,pending_human_review,no
cand-594c287e892624b6,tpa-6ce45f881f1a0a,tpa-bb9f17ba7450b0,exact_normalized_address,low,pending_human_review,no
cand-c1dcd231719a7595,tpa-6ce45f881f1a0a,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-72410d80d2339087,tpa-6ce45f881f1a0a,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-e933b8ac01cccc4c,tpa-6ce45f881f1a0a,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-84eed0ad0c835858,tpa-6ce45f881f1a0a,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-ef08caca17ad0965,tpa-6ce45f881f1a0a,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-2f8621bda0ea52eb,tpa-6ce45f881f1a0a,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-823086150dfbd470,tpa-6d2ee906e3c44f,tpa-baf689544886f3,shared_city_building_folio,low,pending_human_review,no
cand-ed7c9b39dd6ffdd6,tpa-6d768f585bcc37,tpa-f140a64e823f21,exact_normalized_address,low,pending_human_review,no
cand-739da7d981064d6d,tpa-6ed9ae789140b4,tpa-7c2edb55a5a8df,exact_normalized_address,low,pending_human_review,no
cand-dfa18600dc27bdc9,tpa-6eeb059361be66,tpa-c8ce63338a858d,shared_city_building_folio,low,pending_human_review,no
cand-30117169af58ae65,tpa-6f186681915091,tpa-fa02f37289b305,exact_normalized_address,low,pending_human_review,no
cand-221a4e0eac16e675,tpa-6f3fb0c6c08867,tpa-b56f7afdb3ed13,exact_normalized_address,low,pending_human_review,no
cand-89c2975d81d02479,tpa-6f3fb0c6c08867,tpa-ba274783ba6307,exact_normalized_address,low,pending_human_review,no
cand-c1e6d99e25d3dd07,tpa-6f7604c3ade11e,tpa-885cf9821a0497,shared_city_building_folio,low,pending_human_review,no
cand-4c67516cf02097ad,tpa-6fdd9525443cb1,tpa-8681fda42dd0ff,shared_city_building_folio,low,pending_human_review,no
cand-874a8f9a961f6cbd,tpa-6fdd9525443cb1,tpa-aef08567fad618,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-2ab7029af50e8d3c,tpa-6fdd9525443cb1,tpa-c3125164df8d13,shared_city_building_folio,low,pending_human_review,no
cand-71f129b35639956e,tpa-6fdd9525443cb1,tpa-d60f7ed42f12b8,shared_city_building_folio,low,pending_human_review,no
cand-c191153af30a98d3,tpa-6fdd9525443cb1,tpa-edbfb7ebee2316,shared_city_building_folio,low,pending_human_review,no
cand-67d2219affdf121d,tpa-71c858b9c41e6f,tpa-8728f42238880b,exact_normalized_address,low,pending_human_review,no
cand-783a63fbc8cde026,tpa-732367d1dfe337,tpa-8f0315146c52f0,exact_normalized_address,low,pending_human_review,no
cand-a3079a3b48ea4b20,tpa-732367d1dfe337,tpa-9a158fb8df8089,exact_normalized_address,low,pending_human_review,no
cand-494ce633faa93979,tpa-732367d1dfe337,tpa-baad2c031f63cd,exact_normalized_address,low,pending_human_review,no
cand-48dc62d26ecb395c,tpa-732367d1dfe337,tpa-d98f2ca98367d2,exact_normalized_address,low,pending_human_review,no
cand-8b0a8939d2cb8e57,tpa-732367d1dfe337,tpa-e0a37fdd7fc000,exact_normalized_address,low,pending_human_review,no
cand-ceff8956a4e99e48,tpa-73528532e8d256,tpa-ee1fc38c2dc4c9,shared_city_building_folio,low,pending_human_review,no
cand-6728644e10d9da3d,tpa-7468954a8296b7,tpa-afdf7f345e76f7,exact_normalized_address,low,pending_human_review,no
cand-dc3dfc6c979f8e0a,tpa-753135ef983deb,tpa-837ab0ae3ea439,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-c3d32ff5f61cfbc4,tpa-753135ef983deb,tpa-94b8d8e526d617,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-fba53ed23f944135,tpa-753135ef983deb,tpa-a3cc13934af166,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-e1c593fc9a35d147,tpa-753135ef983deb,tpa-ca5fb9eae9e92a,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-5633033d99b70854,tpa-753135ef983deb,tpa-d48724c8c9c6cd,exact_normalized_address,low,pending_human_review,no
cand-240721aca9ea8213,tpa-753135ef983deb,tpa-dba5a1180e73b0,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-829062e8dfbd7c3c,tpa-753135ef983deb,tpa-dc7bf4ecde575f,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-ad2f3c7ded518b00,tpa-753135ef983deb,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-d425becfe26318ee,tpa-75372df50eac29,tpa-8d7d8bfd6e3a49,shared_city_building_folio,low,pending_human_review,no
cand-66df9600b5aaabb9,tpa-76f2148448f94b,tpa-84354957166284,exact_normalized_address,low,pending_human_review,no
cand-970b9d340db0a079,tpa-7918ec644cac9e,tpa-968481e6b211a8,exact_normalized_address,low,pending_human_review,no
cand-9866fa1e9a5fdd60,tpa-79b6b1f76b5cc4,tpa-eb51d85d1c794a,exact_normalized_address,low,pending_human_review,no
cand-b2c2d0bf992ad2cd,tpa-7a273fea616d54,tpa-9e3a43f4e5cc67,exact_normalized_address,low,pending_human_review,no
cand-316708ae31a00aa6,tpa-7af061e51898ed,tpa-a04c3a125e99bc,exact_normalized_address,low,pending_human_review,no
cand-5afc62e57290d1b6,tpa-7b64bb4986b903,tpa-f2e1856c50bf2c,exact_normalized_address,low,pending_human_review,no
cand-96229d3f36d22196,tpa-7c9c998e3a395d,tpa-bc9bbb9bdf075a,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-e0adfea17f8d4144,tpa-7ccb87bc542be8,tpa-e459bfdefc204c,exact_normalized_address,low,pending_human_review,no
cand-d30881159fc99599,tpa-7d1bfbd51c0c29,tpa-d6389ccdb01545,exact_normalized_address,low,pending_human_review,no
cand-773903474023e49c,tpa-7d1bfbd51c0c29,tpa-e53c7d6a4828f6,exact_normalized_address,low,pending_human_review,no
cand-c4939d8c80d521a1,tpa-7d3fad23750f2d,tpa-acbe397985d8de,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-38430c5b3223fc6a,tpa-7d8e8d678cd8b6,tpa-934d12fa2784a1,exact_normalized_address,low,pending_human_review,no
cand-5622d066ed97d205,tpa-7eb21359a5c79f,tpa-cb759058dc0774,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-0c1273a037693241,tpa-7edbd4127ed83c,tpa-e52bbb22849b70,exact_normalized_address,low,pending_human_review,no
cand-95a1befb89895a63,tpa-7eeb547df4703f,tpa-9b1d64a7e3328d,shared_city_building_folio,low,pending_human_review,no
cand-45f3d34401aeb64b,tpa-7f5ef138d26dbb,tpa-e090286d4bc37c,exact_normalized_address,low,pending_human_review,no
cand-657bb2be67d04e10,tpa-81289c8a409cdd,tpa-e2fbd1ce0acb9a,exact_normalized_address,low,pending_human_review,no
cand-4b6da68898afea60,tpa-82bf53baa9c0fa,tpa-e6cc5299bd9ff8,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-1e1d967702b1f342,tpa-82ce3d8874fa01,tpa-c9a76ceb1d5c1d,shared_city_building_folio,low,pending_human_review,no
cand-7fd7810e62b7e862,tpa-8353b973768662,tpa-b1f512a0f493bf,exact_normalized_address,low,pending_human_review,no
cand-7a63867c48098fa8,tpa-8353b973768662,tpa-c30629eb839425,exact_normalized_address,low,pending_human_review,no
cand-d2dc3f412d6b2a16,tpa-8353b973768662,tpa-c8448441d4fc2a,exact_normalized_address,low,pending_human_review,no
cand-aa9abea60ff4a1ed,tpa-8353b973768662,tpa-e224e900af0bda,exact_normalized_address,low,pending_human_review,no
cand-b3821e422875d981,tpa-8353b973768662,tpa-e8b6ad983db0df,exact_normalized_address,low,pending_human_review,no
cand-b7fd899d470c473b,tpa-8353b973768662,tpa-fc0ffdadb41b17,exact_normalized_address,low,pending_human_review,no
cand-4fe77870304ba146,tpa-83782d068c1842,tpa-eed2a91832bfc1,shared_city_building_folio,low,pending_human_review,no
cand-af3056fd0040e1d9,tpa-837ab0ae3ea439,tpa-94b8d8e526d617,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-3d27e68a6bf94e19,tpa-837ab0ae3ea439,tpa-a3cc13934af166,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-b23aab8e390f5d0c,tpa-837ab0ae3ea439,tpa-ca5fb9eae9e92a,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-886ec37c8ed13907,tpa-837ab0ae3ea439,tpa-d48724c8c9c6cd,exact_normalized_address,low,pending_human_review,no
cand-cbea9ae1e6cb700f,tpa-837ab0ae3ea439,tpa-dba5a1180e73b0,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-98360e179c7aa9f1,tpa-837ab0ae3ea439,tpa-dc7bf4ecde575f,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-052b778d6a61ce0b,tpa-837ab0ae3ea439,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-7a9e5be2cd61595e,tpa-838a75b27ec235,tpa-c41745c2c5f2f7,shared_city_building_folio,low,pending_human_review,no
cand-7821b2e31bdfcd2d,tpa-8562549d167076,tpa-8dfd99cc25e194,exact_normalized_address,low,pending_human_review,no
cand-f5eb4d73f8811e54,tpa-8562549d167076,tpa-e480f8b52b8eaf,exact_normalized_address,low,pending_human_review,no
cand-921b2685966f72c5,tpa-8627ecd355b83a,tpa-9b397376b6dea6,exact_normalized_address,low,pending_human_review,no
cand-323bab5640b0b0bd,tpa-864ef5aaabf504,tpa-9c5b6ac1ea80e7,exact_normalized_address,low,pending_human_review,no
