record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-3fec47304a3ee22e,CAPITAL_IMPROVEMENTS|NATIVE|SW60013,src-dbcc0a4622270bb1,tpa-fe99d021a307df,capital_improvements,SW60013,2027-02-01,2027-02,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,NTCB 99th Ave -West Pond Expansion,Stormwater Engineering,,Tampa Overlook,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW60013.pdf
rec-a6ae88bf09e73938,CAPITAL_IMPROVEMENTS|NATIVE|SW50021,src-aca82c12f071588f,tpa-8eb82bbd192298,capital_improvements,SW50021,2027-02-01,2027-02,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,NTCB Elmer Pond Expansion,Stormwater Engineering,,Tampa Overlook,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW50021.pdf
rec-be308790d62bede7,CAPITAL_IMPROVEMENTS|NATIVE|WTR-20-0001.8,src-dc3dcc67f281e489,tpa-758c4530ef19a7,capital_improvements,WTR-20-0001.8,2027-02-23,2027-02,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,DLTWTF MP Task Order 008 Raw Water Pump Station,Water,,Old Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0001.8.pdf
rec-19c11c5fce243248,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50021,src-6cd3eb9e38490fec,tpa-8eb82bbd192298,capital_locations_polygon,SW50021,2027-02-01,2027-02,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,NTCB Elmer-Pond Expansion,Stormwater,,Tampa Overlook,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW50021.pdf
rec-4b5033de236e9014,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60009,src-59f144ad660bf0e0,tpa-72d6b971262a80,capital_locations_polygon,SW60009,2027-02-01,2027-02,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,Conover and 13th,Stormwater,,Southeast Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001176.pdf
rec-c780d0cd74187677,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60013,src-299fff93847d33dd,tpa-fe99d021a307df,capital_locations_polygon,SW60013,2027-02-01,2027-02,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,NTCB-99th Ave -West Pond Expansion,Stormwater,,Tampa Overlook,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW60013.pdf
