record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-00517a0018387ceb,CAPITAL_IMPROVEMENTS|NATIVE|WUR-24-0009,src-7d7fb63188536b34,tpa-78ebc0296d7aaa,capital_improvements,WUR-24-0009,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Project Startup,The Heights WM Improvement Project Along Florida Ave from Palm Ave to Dr MLK JR Blvd (Phase II),Water,,Tampa Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWUR-24-0009.pdf
rec-158f29e03a0ae587,CAPITAL_IMPROVEMENTS|NATIVE|1001865.4A,src-a9068bc30cb1e014,tpa-4e0ddf4111d797,capital_improvements,1001865.4A,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Consultant/Contractor Selection Process,"Howard F. Curren AWTP Master Plan Improvements, Phase 2, Design-build GMP No. 1",Wastewater,,Port of Tampa,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001865.4A.pdf
rec-1602e4e2c54167ed,CAPITAL_IMPROVEMENTS|NATIVE|1002445,src-7a4d370bc8771e58,tpa-287723afdc6d7a,capital_improvements,1002445,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Twiggs St (Ashley Dr to Nebraska Ave),Transportation,,Downtown River Arts,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002445.pdf
rec-41c087cb7b490c65,CAPITAL_IMPROVEMENTS|NATIVE|1002401|GLOBALID|{45677DCC-010D-4B51-A833-EE3AFD98AA06},src-1845942ee85e31e6,tpa-3ec4cea3916f0f,capital_improvements,1002401,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Final Contract Review & Approval | C1.1-PRECON,Athletic Field Lighting - Gadsden Park Softball,Parks & Recreation,,Interbay - South of Gandy,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjects/FeatureServer/0
rec-862c0a1d0a818e62,CAPITAL_IMPROVEMENTS|NATIVE|1002651,src-67f64b0bc0787c0e,tpa-c6802e639e44db,capital_improvements,1002651,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Consultant/Contractor Selection Process,Forest Hills Park Pump Station,Stormwater Engineering,,East Forest Hills,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
rec-b567c879d2759ea8,CAPITAL_IMPROVEMENTS|NATIVE|1001176,src-d826c169bbcec776,tpa-72d6b971262a80,capital_improvements,1001176,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,Conover and 13th,Stormwater Engineering,,Southeast Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001176.pdf
rec-082c181f562d0141,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20091,src-86e2ce75ce14055d,tpa-287723afdc6d7a,capital_locations_line,TRANS20091,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Twiggs St (Ashley Dr to Nebraska Ave),Transportation,,Downtown River Arts Neighborhood Association,https://www.tampa.gov/project/trans20091
rec-09b140ccc151c6bf,CAPITAL_LOCATIONS_POINT|NATIVE|1001865.4A,src-1311460603443fd0,tpa-4e0ddf4111d797,capital_locations_point,1001865.4A,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Cancelled,"Howard F. Curren AWTP Master Plan Improvements, Phase 2, Design-build GMP No. 1",Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-5136d35b9877c96d,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW250003,src-a7670a0aa968d11b,tpa-c6802e639e44db,capital_locations_polygon,SW250003,2026-10-01,2026-10,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Consultant/Contractor Selection Process,Forest Hills Park Pump Station,Stormwater,,East Forest Hills,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
