record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-5c25ba30f356e278,CAPITAL_LOCATIONS_POINT|NATIVE|1001810.15,src-e2ddec14c7dc9119,tpa-b3441febb19f80,capital_locations_point,1001810.15,2027-11-01,2027-11,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Design 30%,Sheridan Pumping Station Rehabilitation (Year 3),Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
