record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-9625ac8c45aee703,CAPITAL_IMPROVEMENTS|NATIVE|1001810.15,src-3866dbe25d1527a8,tpa-b3441febb19f80,capital_improvements,1001810.15,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Sheridan Pumping Station Rehabilitation (Year 3),Wastewater,,Interbay - South of Gandy,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.15.pdf
rec-afe39a522938ef50,CAPITAL_IMPROVEMENTS|NATIVE|1001426,src-c3b9fc4867d92e68,tpa-4ef4bb4c206a34,capital_improvements,1001426,2027-03-31,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Permitting/Submittals Approval,Citywide Dock & Boardwalk Replacement - Davis Islands Seaplane Basin Mooring Field,Parks & Recreation,,Davis Islands,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001426.pdf
rec-bbafb5eea2f4f16e,CAPITAL_IMPROVEMENTS|NATIVE|1002178,src-1573864a487f6f49,tpa-d04d7a186f9070,capital_improvements,1002178,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,Golf View Estates Flooding Relief,Stormwater Engineering,,Golfview,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002178.pdf
rec-cdbf0ef72922b8fd,CAPITAL_IMPROVEMENTS|NATIVE|1001810.7,src-96a7f8293852b5fa,tpa-d86cfc8d539121,capital_improvements,1001810.7,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Church Pumping Station Rehabilitation (Year 3),Wastewater,,Gandy / Sun Bay South,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.7.pdf
rec-c09133a4f5ec68cb,CAPITAL_LOCATIONS_POINT|NATIVE|1001810.7,src-0b72fd8c18ea1f85,tpa-d86cfc8d539121,capital_locations_point,1001810.7,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Design 30%,Church Pumping Station Rehabilitation (Year 3),Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-2b9eb3295b05da2e,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW40006,src-f67084428ca5fdfa,tpa-323fcf4dc86010,capital_locations_polygon,SW40006,2027-03-01,2027-03,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,Golfview Flooding Relief,Stormwater,,Golfview,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002178.pdf
