record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-28613ef101137d11,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512331,src-e742684d3d56353b,tpa-5483a0c59c2a5e,construction_inspections,BLD-25-0512331,2024-11-01,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Re-opened REISSUE - ATF CMP-23-0017238,Residential Building Alterations (Renovations),2104 E Juneau St,Sulphur Springs,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02L6A&agencyCode=TAMPA
rec-39837c7a6f7ce76c,CONSTRUCTION_INSPECTIONS|NATIVE|BDE-25-0444068,src-f384f10e16b1c154,tpa-6746f1ed590f27,construction_inspections,BDE-25-0444068,2024-11-07,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,REISSUE - DEMO SFR,Residential Demolition Permit,2606 S Hawthorne Cir,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02P2D&agencyCode=TAMPA
rec-402e0b0545005794,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512633,src-b489f72532e37c69,tpa-66b514fb2e2bc9,construction_inspections,BLD-25-0512633,2024-11-18,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,04-28-25 KPI | 2-story: 4-unit fee simple townhouses: Charlie East,Commercial New Construction and Additions,2215 E 12th Ave,Historic East Ybor and Gary,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02NA3&agencyCode=TAMPA
rec-42cdd02a898bfa4b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512639,src-fbbc70ce0d1361a3,tpa-2c47010f9bf492,construction_inspections,BLD-25-0512639,2024-11-18,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA/ NEW SFR / TWO STORY HOUSE,Residential New Construction and Additions (1 and 2 Family),4412 W Clear Ave,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02NBT&agencyCode=TAMPA
rec-45c437a3ed36a321,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512895,src-cb562d9aa8d791f6,tpa-c2fcf32e4a5e1c,construction_inspections,BLD-25-0512895,2024-11-25,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,OWNER: PP: New 3 Story SFR,Residential New Construction and Additions (1 and 2 Family),3709 N Taliaferro Ave,Ybor Heights Neighborhood Association and Watch Group,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02OR7&agencyCode=TAMPA
rec-475ef7e8731784a9,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512467,src-f53444a5e67d151c,tpa-2519ed0dde352a,construction_inspections,BLD-25-0512467,2024-11-07,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: New 3 STORY SFR,Residential New Construction and Additions (1 and 2 Family),634 Jamaica Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02M70&agencyCode=TAMPA
rec-503f97d9529cab80,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512397,src-125002520fee1e8b,tpa-feda66adbf8544,construction_inspections,BLD-25-0512397,2024-11-05,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA - Interior Build-Out - Restaurant,Commercial Building Alterations (Renovations),3333 S West Shore Blvd,Belmar Gardens,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02LPZ&agencyCode=TAMPA
rec-548ac99fbe871261,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512451,src-b0a78250071bfb2f,tpa-7b64bb4986b903,construction_inspections,BLD-25-0512451,2024-11-07,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,03-28-25 KPI | FEMA - New 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),4631 W Longfellow Ave,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02M3T&agencyCode=TAMPA
rec-5af67b9448672fce,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512917,src-daedb18d0267d245,tpa-d358886086a3e4,construction_inspections,BLD-25-0512917,2024-11-26,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,REISSUE - FEMA - New 3-Story SFR,Residential New Construction and Additions (1 and 2 Family),1312 W Charter St,Riverside Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02OWZ&agencyCode=TAMPA
rec-6c64ab073bdd5a21,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512964,src-e51ef8acf9138f98,tpa-ac2c202a7479d7,construction_inspections,BLD-25-0512964,2024-11-27,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,09-19-25 KPI | Interior/ Exterior remodel ATF CMP-24-0012102,Commercial Building Alterations (Renovations),5207 N 30th St,East Tampa 1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02P5J&agencyCode=TAMPA
rec-779b7c212be5e737,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512681,src-628eeffc6d0bcde2,tpa-0543f9f7f0b0e1,construction_inspections,BLD-25-0512681,2024-11-19,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,ATF CMP-24-0016993,Residential New Construction and Additions (1 and 2 Family),3009 W Osborne Ave,Plaza Terrace,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02NM3&agencyCode=TAMPA
rec-79ed615fef1acb57,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512637,src-e66660f21738e557,tpa-6f659b5fdd2bb4,construction_inspections,BLD-25-0512637,2024-11-13,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,04-23-25 KPI Expedited Project | Master Site and Foundation (4) Buildings,Commercial New Construction and Additions,2215 N 22nd St,Historic East Ybor and Gary,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02NAT&agencyCode=TAMPA
rec-7bd96a8d0e81169b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512636,src-72778fd00c26c258,tpa-cd29c79d8d7466,construction_inspections,BLD-25-0512636,2024-11-18,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,05-05-25 KPI SHELL/COMPLETE | 2-story:6-unit fee simple townhouses-Delta,Commercial New Construction and Additions,2210 E 11th Ave,Historic East Ybor and Gary,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02NAG&agencyCode=TAMPA
rec-7ea6bd174b6db4bf,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512938,src-2842b7dbd1a424d8,tpa-5587d0dd7fecb0,construction_inspections,BLD-25-0512938,2024-11-26,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Re-opened New 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),4112 W Santiago St,Virginia Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02P1B&agencyCode=TAMPA
rec-80c21b9e3f892095,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512813,src-9b76746f8b52cfc2,tpa-ff65aaea94e7e8,construction_inspections,BLD-25-0512813,2024-11-21,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: PRIVATE PROVIDER: / New SFR 2-Story,Residential New Construction and Additions (1 and 2 Family),690 Geneva Pl,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02OAR&agencyCode=TAMPA
rec-829735300234ad65,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512998,src-af8f25a945a9ff3f,tpa-0b7c6feb59d4b6,construction_inspections,BLD-25-0512998,2024-11-24,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Room addition and remodeling,Residential New Construction and Additions (1 and 2 Family),8509 N 47th St,Temple Crest,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02PBE&agencyCode=TAMPA
rec-86cd3fe810fe294a,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512997,src-a6a86698f03abc08,tpa-84a2876d8d0a6a,construction_inspections,BLD-25-0512997,2024-11-29,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Interior/Exterior Remodel,Residential Building Alterations (Renovations),3316 W Nassau St,Midtown Tampa,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02PB8&agencyCode=TAMPA
rec-8b98c50248d66964,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512886,src-02a2dd4bd8aec2e1,tpa-d0dc980768f30d,construction_inspections,BLD-25-0512886,2024-11-18,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA: ATF CMP-24-0016653,Commercial New Construction and Additions,6734 S West Shore Blvd,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02OOV&agencyCode=TAMPA
rec-947b4451020f1295,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512552,src-df4d542706bc4919,tpa-544da8d6652e4a,construction_inspections,BLD-25-0512552,2024-11-15,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA: Interior/ exterior Alteration,Residential Building Alterations (Renovations),818 S Edison Ave,Hyde Park Preservation,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02MWV&agencyCode=TAMPA
rec-9767fff82927c400,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512469,src-1f81d3edf9d96035,tpa-d5756e81989e0e,construction_inspections,BLD-25-0512469,2024-11-04,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,04-29-25 KPI | FEMA: NEW 3 STORY SFR,Residential New Construction and Additions (1 and 2 Family),308 Caspian St,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02M7C&agencyCode=TAMPA
rec-a61f6fb7d0cc79dc,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512930,src-e8a7669c8556ce1e,tpa-7d2996141ea393,construction_inspections,BLD-25-0512930,2024-11-26,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,OWNER: FEMA: New detaches garage with bathroom and storage room,Residential New Construction and Additions (1 and 2 Family),8019 Interbay Blvd,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02OZK&agencyCode=TAMPA
rec-b0c3bd9bec4cb375,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512965,src-ded4e1553341bc78,tpa-da7186fa942a19,construction_inspections,BLD-25-0512965,2024-11-25,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,04-24-25 KPI | New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),2910 N 21st St,North Ybor,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02P5Q&agencyCode=TAMPA
rec-b872d3a626070816,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512428,src-622e06465f11838b,tpa-0adcbb29992da0,construction_inspections,BLD-25-0512428,2024-11-06,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,07-29-25 KPI | REACTIVATED - Addition: ATF CMP-24-0000683,Residential New Construction and Additions (1 and 2 Family),405 W Humphrey St,Lowry Park Central,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02LY4&agencyCode=TAMPA
rec-be7e091f27aa6825,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512600,src-88515535a9340fbb,tpa-c0b0a881acb421,construction_inspections,BLD-25-0512600,2024-11-15,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Re-opened New 2-Story Single Family Residence,Residential New Construction and Additions (1 and 2 Family),2122 W Bird St,Armenia Gardens Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02N4X&agencyCode=TAMPA
rec-cc89fa847bad3af4,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512691,src-076f797d538c6e4c,tpa-149fdff18d32d3,construction_inspections,BLD-25-0512691,2024-11-19,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,04-22-25 KPI | REISSUE: ATF CMP-23-0019935,Residential New Construction and Additions (1 and 2 Family),2520 W Union St,Macfarlane Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02NON&agencyCode=TAMPA
rec-ceffe018c54cabb2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0513666,src-2d4f4622346fed2a,tpa-b6d123a7ed8047,construction_inspections,BLD-25-0513666,2024-11-30,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Owner-Re-opened - ATF - Enclosed Porch on-Conditioned Space 3006 W Rio Vista Ave (ACA),Residential New Construction and Additions (1 and 2 Family),3006 W Rio Vista Ave,Armenia Terrace | Bour Lands | Al Dana Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02THE&agencyCode=TAMPA
rec-d240eaf55932f8ba,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512832,src-9fccfd977588b7f3,tpa-8d94d8d3ac2521,construction_inspections,BLD-25-0512832,2024-11-22,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,NEW SFR: ATF CMP-24-0006436,Residential New Construction and Additions (1 and 2 Family),1022 S Frankland Rd,Golfview,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02OEG&agencyCode=TAMPA
rec-d24674b53a6843d6,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512400,src-47809ab10d0a676d,tpa-20b89e1a764951,construction_inspections,BLD-25-0512400,2024-11-05,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,"REISSUE - Interior Alteration, adding a second bathroom",Residential Building Alterations (Renovations),2813 N 20th St,North Ybor,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02LQJ&agencyCode=TAMPA
rec-e1d79c5e4fce1ff2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512529,src-0914d1e5f8133d60,tpa-f1a3adcd375128,construction_inspections,BLD-25-0512529,2024-11-12,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,"04-28-25 KPI | New Pool Cabana, no climate control",Residential New Construction and Additions (1 and 2 Family),4835 W Bay Court Ave,Bayside West,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02MO0&agencyCode=TAMPA
rec-e595a3862e232940,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512939,src-587f1edd2ed36db6,tpa-7a8f4d1b9d5904,construction_inspections,BLD-25-0512939,2024-11-26,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA: PRIVATE PROVIDER: New SFR 3 STORY,Residential New Construction and Additions (1 and 2 Family),486 Lucerne Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02P1D&agencyCode=TAMPA
rec-ee1f2c4660ea47a7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0512624,src-20ab77ce14be29b8,tpa-f228c28fbf1410,construction_inspections,BLD-25-0512624,2024-11-18,2024-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,05-05-25 KPI SHELL/COMPLETE | 2-story: 6-unit fee simple townhouses- Charlie West,Commercial New Construction and Additions,2207 E 12th Ave,Historic East Ybor and Gary,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02N84&agencyCode=TAMPA
