record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-8829796098137974,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-18-0458114,src-7cb887a1890321f5,tpa-659dce131a3d70,construction_inspections,BLD-18-0458114,2018-03-19,2018-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Reissue - 2ND 3RD AND 4TH FLOOR,Commercial Building Alterations (Renovations),4400 W Spruce St,Carver City Lincoln Gardens,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18CAP&capID2=00000&capID3=00C8U&agencyCode=TAMPA
rec-d3cff58ccd34e3f1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-18-0458112,src-975acd1c5e0b7dcf,tpa-0920c495b94995,construction_inspections,BLD-18-0458112,2018-03-19,2018-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Re-opened Res remodel,Residential Building Alterations (Renovations),6308 S Cameron Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18CAP&capID2=00000&capID3=00C8K&agencyCode=TAMPA
