record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-770753b3a489e389,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-19-0463860,src-4469851ce42474f4,tpa-d39d659af99f1d,construction_inspections,BLD-19-0463860,2018-12-13,2018-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Reissue - Shell Alt,Commercial Building Alterations (Renovations),319 W Palm Ave,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18CAP&capID2=00000&capID3=025ZW&agencyCode=TAMPA
rec-cab3689488d87a99,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-19-0464011,src-935d9afbddfc5bee,tpa-6fec74cb567b5f,construction_inspections,BLD-19-0464011,2018-12-21,2018-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Secure - Escalators,Commercial Building Alterations (Renovations),651 Channelside Dr,Port of Tampa,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18CAP&capID2=00000&capID3=027FZ&agencyCode=TAMPA
rec-aae3e1c4af70fac1,SINGLE_FAMILY_PERMITS|NATIVE|BLD-18-0461281,src-f70bac9d78a1a6bb,tpa-47f42c6c6bfc35,single_family_permits,BLD-18-0461281,2018-12-21,2018-12,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision | Issued,Residential New Construction and Additions,Residential | New Construction and Additions | Building,3317 W San Pedro St,Palma Ceia,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
