record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-5af12cfd384c34fd,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0514138,src-d16b95c1542aab3a,tpa-b202e577ac3667,construction_inspections,BLD-25-0514138,2025-02-10,2025-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Fema** Storm Damage ** Unit 1-Restoration Remodel,Commercial Building Alterations (Renovations),505 Columbia Dr,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=007WE&agencyCode=TAMPA
rec-7ddc6ebe68cf25f7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0514194,src-37f339d4d0c08410,tpa-6cbf8eabbceeda,construction_inspections,BLD-25-0514194,2025-02-11,2025-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,REISSUE - FEMA: Interior remodel,Residential Building Alterations (Renovations),4217 W Bay Vista Ave,FairOaks Manhattan,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=008GE&agencyCode=TAMPA
rec-8f917a36de2f0cb1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0514091,src-7dc5904cf383078b,tpa-b8b42dd6844938,construction_inspections,BLD-25-0514091,2025-02-04,2025-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Reissue: ** Storm Damage ** FEMA - Interior Alteration,Residential Building Alterations (Renovations),4509 W Melrose Ave,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=006PN&agencyCode=TAMPA
rec-a07fbd317c15ce41,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0514349,src-d71077f430843c52,tpa-45a18a6899829e,construction_inspections,BLD-25-0514349,2025-02-21,2025-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Interior / Exterior Remodel,Commercial Building Alterations (Renovations),315 N Dale Mabry Hwy,Oakford Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00AXN&agencyCode=TAMPA
rec-e27a51242645d79f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0514459,src-fa8f7dcfaa0505b5,tpa-a25f22f42b1765,construction_inspections,BLD-25-0514459,2025-02-28,2025-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,05-16-25 KPI | SEC - Interior Alteration - 1st Floot - Fort Brooke Garage,Commercial Building Alterations (Renovations),107 N Franklin St,Tampa Downtown Partnership,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00CO3&agencyCode=TAMPA
rec-4c0586d1904739ab,SINGLE_FAMILY_PERMITS|NATIVE|BLD-25-0512813,src-2de6b526dc6edb2d,tpa-ff65aaea94e7e8,single_family_permits,BLD-25-0512813,2025-02-19,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,690 Geneva Pl,Davis Islands,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-595f46134ff12d38,SINGLE_FAMILY_PERMITS|NATIVE|BLD-25-0512227,src-33ca885ddd5ac730,tpa-85de7da933a083,single_family_permits,BLD-25-0512227,2025-02-05,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,4936 Saint Croix Dr,Culbreath Isles,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-6674dd0462852704,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0509283,src-f5904f2c4ffecaf4,tpa-5714f868b9bc75,single_family_permits,BLD-24-0509283,2025-02-19,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,4401 W Swann Ave,Beach Park,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-730b78f1f683350f,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0509612,src-74a41db5cdfa413a,tpa-a16dd6a2ae7979,single_family_permits,BLD-24-0509612,2025-02-10,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,128 Adriatic Ave,Davis Islands,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-a6a334728e38fdf8,SINGLE_FAMILY_PERMITS|NATIVE|BLD-25-0512166,src-e6e40902a553fbf0,tpa-dae0e13a11a94f,single_family_permits,BLD-25-0512166,2025-02-21,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,641 Hudson Ave,Davis Islands,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-bd50695583508877,SINGLE_FAMILY_PERMITS|NATIVE|BLD-19-0469900,src-c85c42ab4463b42b,tpa-34dae49c8cd7b1,single_family_permits,BLD-19-0469900,2025-02-13,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,4003 E Grove St,Northeast Community Crimewatch & Civic Association,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-bd719f8a2e863bf4,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0506042,src-d02456b2a0a7c0ec,tpa-ef85934bdad44b,single_family_permits,BLD-24-0506042,2025-02-18,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,21 Bahama Cir,Davis Islands,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-cc73f816bf91ed25,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0509672,src-0f0b787a4816155a,tpa-45f3ec1be263ed,single_family_permits,BLD-24-0509672,2025-02-10,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,130 Adriatic Ave,Davis Islands,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-e3062e9f513ca855,SINGLE_FAMILY_PERMITS|NATIVE|BLD-25-0512245,src-6f9a0d691c747cda,tpa-48cd07612437d7,single_family_permits,BLD-25-0512245,2025-02-20,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,563 Rhine Ave,Davis Islands,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-ed544a5577895b62,SINGLE_FAMILY_PERMITS|NATIVE|BLD-25-0513450,src-92cb2cd11ace0c7c,tpa-fcc624ab9f9786,single_family_permits,BLD-25-0513450,2025-02-12,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,3918 W North B St,North Bon Air,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-fd04f916c757f5ee,SINGLE_FAMILY_PERMITS|NATIVE|BLD-25-0512467,src-e28de9766ebba526,tpa-2519ed0dde352a,single_family_permits,BLD-25-0512467,2025-02-12,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,634 Jamaica Ave,Davis Islands,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-fe79ff54fcde70e0,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0511464,src-08e820467d4add7b,tpa-a221d47227286f,single_family_permits,BLD-24-0511464,2025-02-21,2025-02,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,110 W Hiawatha St,Old Seminole Heights,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
