record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-291a35a5254393c4,CAPITAL_IMPROVEMENTS|NATIVE|WUR-20-0035,src-20462c919409847d,tpa-0bbca492f94243,capital_improvements,WUR-20-0035,2023-01-10,2023-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Lower Peninsula,Water,,Interbay - South of Gandy,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWUR-20-0035.pdf
rec-52b3cf82e409285b,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20035,src-7db8030ec19a2ce4,tpa-2c6a5402a237c7,capital_locations_line,TRANS20035,2023-01-31,2023-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,"Green Spine Cycle Track, Segment 2B",Transportation,,"West Riverfront Neighborhood Crimewatch Association, Inc.",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000254-TRANS20035.pdf
rec-f0e6ca67e48bf17d,CAPITAL_LOCATIONS_LINE|NATIVE|WUR-20-0035,src-2a83c8cda16ba3ce,tpa-0bbca492f94243,capital_locations_line,WUR-20-0035,2023-01-10,2023-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Lower Peninsula,Water,,Interbay - South of Gandy,https://lpstormwater.com/
rec-3c12ac4c33262d2d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0498249,src-74f58ddb5e23a5a9,tpa-20e011419fa111,construction_inspections,BLD-23-0498249,2023-01-05,2023-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,New SFR 1 story,Residential New Construction and Additions (1 and 2 Family),3420 N 10th St,Ybor Heights Neighborhood Association and Watch Group,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=000K7&agencyCode=TAMPA
rec-68ebfb6bdd67fcb8,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0498540,src-c0968453d5c6d4ed,tpa-84e6c896ce32e4,construction_inspections,BLD-23-0498540,2023-01-20,2023-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE - Addition and Remodel,Residential New Construction and Additions (1 and 2 Family),1707 W Louisiana Ave,Wellswood,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=003KK&agencyCode=TAMPA
rec-845ec1c95a01cb99,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0498601,src-49fbe0b33464da53,tpa-377d56d82eb830,construction_inspections,BLD-23-0498601,2023-01-24,2023-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Re-issued Interior/Exterior Remodel w/Violation,Residential Building Alterations (Renovations),7101 N Coarsey Dr,Armenia Gardens Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=0044X&agencyCode=TAMPA
rec-8534ba2de19afaea,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0498494,src-94614d394732b65d,tpa-549f7009eded34,construction_inspections,BLD-23-0498494,2023-01-18,2023-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,OWNER:PP: Re-opened SFR W/Garage and Accessory Structure,Residential New Construction and Additions (1 and 2 Family),1915 E 5th Ave,Historic Ybor,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=002WT&agencyCode=TAMPA
rec-1c52b5275f25ab53,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0493144,src-187dc37e47a469cb,tpa-ff08258c3a1992,single_family_permits,BLD-22-0493144,2023-01-17,2023-01,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,830 S Rome Ave,Hyde Park Preservation,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-8de202ed3db5c84c,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0493307,src-213ae5af137ba397,tpa-792f836fe05697,single_family_permits,BLD-22-0493307,2023-01-19,2023-01,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,4435 W Bay Villa Ave,Bayside West,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
