record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-0c77e5f287c9cd7a,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516514,src-d3656a9ef0111c72,tpa-199558d5ac0494,construction_inspections,BLD-25-0516514,2025-06-06,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),7402 S Juanita St,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00Y6F&agencyCode=TAMPA
rec-126950bce2be6a60,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516601,src-2ffb8fc6f0d44ba4,tpa-163c69906d3b34,construction_inspections,BLD-25-0516601,2025-06-11,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,08-17-25PKI | PP: 3STORY: BLG# 5: TOWNHOUSES,Commercial New Construction and Additions,803 W Linebaugh Ave,East Forest Hills,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00Z4I&agencyCode=TAMPA
rec-1406cc2f52a4eb4f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516955,src-604de08b089c202a,tpa-8353b973768662,construction_inspections,BLD-25-0516955,2025-06-27,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,"REISSUE - TIA PROJECT: Replace PARCS Equipment - Short Term Parking Garage Entry Plaza, East & West Quad Deck and Short Term Parking Garage",Commercial Building Alterations (Renovations),4100 George J Bean Pkwy,Westshore,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01WEB&agencyCode=TAMPA
rec-163149af79fa91b9,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516678,src-a1556d698c73e913,tpa-27735279b63678,construction_inspections,BLD-25-0516678,2025-06-14,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,08-04-25 KPI | FEMA: ADDITION - Attached Garage,Residential New Construction and Additions (1 and 2 Family),4111 W Cleveland St,Swann Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=018CU&agencyCode=TAMPA
rec-1a1fedd7858f0cfd,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516831,src-5093988909bd8468,tpa-4078c2be435cbe,construction_inspections,BLD-25-0516831,2025-06-23,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Accelerated Project | PP:ACCELERATED: Interior Remodel: Cornerstone Family Ministries Ybor Campus,Commercial Building Alterations (Renovations),2801 N 17th St,North Ybor,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01UUI&agencyCode=TAMPA
rec-1edb3653ef666420,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516750,src-23d8a52f10929e03,tpa-f55bc87e7280e3,construction_inspections,BLD-25-0516750,2025-06-18,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Interior Remodel,Residential Building Alterations (Renovations),4004 W Wyoming Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01U3A&agencyCode=TAMPA
rec-296f8578f97d5067,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516518,src-aad0ea728b79824a,tpa-3cb9596fbdb755,construction_inspections,BLD-25-0516518,2025-06-06,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA: PRIVATE PROVIDER: - New 3-Story SFR,Residential New Construction and Additions (1 and 2 Family),4617 W Lamb Ave,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00Y83&agencyCode=TAMPA
rec-2a9715e7aece07b4,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516535,src-38414a803c58b2ea,tpa-b20815fba512a8,construction_inspections,BLD-25-0516535,2025-06-06,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),406 E Chelsea St,Old Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00YBI&agencyCode=TAMPA
rec-2eb4b9010dbe5c37,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516435,src-9f64759e6c589777,tpa-50a55fe9574bba,construction_inspections,BLD-25-0516435,2025-06-03,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,07-09-25 KPI | PP: Interior remodel: H mart,Commercial Building Alterations (Renovations),3908 W Hillsborough Ave,Drew Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00XAB&agencyCode=TAMPA
rec-30b11cda369ada97,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516894,src-752e2067ad1d2923,tpa-49df2329e611c4,construction_inspections,BLD-25-0516894,2025-06-25,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Re-issued FEMA - Interior/Exterior Alteration,Residential Building Alterations (Renovations),2914 W Alline Ave,Bayshore Beautiful,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01VQ4&agencyCode=TAMPA
rec-312152b5f27b70fe,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516496,src-a832ac6aea898a47,tpa-f9aef3c4edfe77,construction_inspections,BLD-25-0516496,2025-06-05,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA: PP: 2 STORY NEW SFR,Residential New Construction and Additions (1 and 2 Family),34 Ladoga Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00XZT&agencyCode=TAMPA
rec-33cba424458e7233,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516499,src-3b88db97c0b83a10,tpa-35fd6aa177596b,construction_inspections,BLD-25-0516499,2025-06-05,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PP: New 2 Sty SFR,Residential New Construction and Additions (1 and 2 Family),803 W Woodlawn Ave,Riverside Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00Y1C&agencyCode=TAMPA
rec-33d897ab660f4a7b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516765,src-1f193072bd36d0dd,tpa-0acdd1aa919bd1,construction_inspections,BLD-25-0516765,2025-06-18,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,OWNER: Front porch /Addition/ driveway,Residential New Construction and Additions (1 and 2 Family),3601 E Grove St,Live Oaks Square,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01U7E&agencyCode=TAMPA
rec-3bb8339f92a156eb,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516730,src-460ed0836de8e5b7,tpa-f2a915974251c3,construction_inspections,BLD-25-0516730,2025-06-17,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,SEC - Interior Alteration - Tampa Municipal Office Building,Commercial Building Alterations (Renovations),306 E Jackson St,Tampa Downtown Partnership,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01TSA&agencyCode=TAMPA
rec-3f838e66144ba2b4,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516508,src-cb1c81527986776b,tpa-bd44a66e3eb471,construction_inspections,BLD-25-0516508,2025-06-05,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Re-issued FEMA: PP: Interior reno and elevator,Residential Building Alterations (Renovations),2918 W Bayshore Ct,Bayshore Beautiful,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00Y4E&agencyCode=TAMPA
rec-44c1039b13eb5453,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516711,src-1ea7c17bf18c6d5e,tpa-086f085c9745ac,construction_inspections,BLD-25-0516711,2025-06-17,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,08-13-25 KPI | FEMA: PP: New 3 Story SFR,Residential New Construction and Additions (1 and 2 Family),4621 W Bay To Bay Blvd,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01TMZ&agencyCode=TAMPA
rec-45f0c84bc934cb62,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516722,src-85ca069bb9623353,tpa-c8f27354617910,construction_inspections,BLD-25-0516722,2025-06-17,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Interior Alteration - Trader Joe's,Commercial Building Alterations (Renovations),3808 W Swann Ave,Swann Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01TQY&agencyCode=TAMPA
rec-4c649b5373402f13,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516491,src-8af6dbbe14cf9b0f,tpa-4c246d6e79ac53,construction_inspections,BLD-25-0516491,2025-06-05,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,06/27/25 KPI | FEMA:PP:New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),4307 W Sevilla St,Virginia Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00XXX&agencyCode=TAMPA
rec-544139be54130865,CONSTRUCTION_INSPECTIONS|NATIVE|BDE-25-0444743,src-5dda0d60c9acd1ac,tpa-e43f4c48b048e5,construction_inspections,BDE-25-0444743,2025-06-10,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,REISSUE - 4406 W Wallcraft Ave (ACA),Residential Demolition Permit,4406 W Wallcraft Ave,Bayside West,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00ZES&agencyCode=TAMPA
rec-56606b0ac230db09,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516558,src-b19533351ba7fe73,tpa-381a64bbea19a7,construction_inspections,BLD-25-0516558,2025-06-09,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,OWNER Re-opened FEMA:Addition,Residential New Construction and Additions (1 and 2 Family),164 Baltic Cir,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00YOF&agencyCode=TAMPA
rec-590441a13a444f1e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516903,src-ff10101bb2cdc69c,tpa-633c25e31b200d,construction_inspections,BLD-25-0516903,2025-06-26,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: NEW SFR-2 Story,Residential New Construction and Additions (1 and 2 Family),434 S Royal Poinciana Dr,Beach Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01VWX&agencyCode=TAMPA
rec-5af58596227cd45a,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516405,src-1e091d72426cb056,tpa-7edbd4127ed83c,construction_inspections,BLD-25-0516405,2025-06-01,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,SEC: New 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),1 N Franklin St,Tampa Downtown Partnership,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00WVT&agencyCode=TAMPA
rec-5bbe86b840a0b1d6,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516598,src-6e7b1f693e37e77f,tpa-03f4eacb9e9ccd,construction_inspections,BLD-25-0516598,2025-06-11,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PP: 3-STORY: BLG#3: TOWNHOUSES,Commercial New Construction and Additions,803 W Linebaugh Ave,East Forest Hills,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00Z4F&agencyCode=TAMPA
rec-6530c93898f5d705,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516947,src-04ebddb0eb7d0e0b,tpa-9bc34cc1b51f02,construction_inspections,BLD-25-0516947,2025-06-27,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Fema: New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),4915 W San Jose St,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01WCY&agencyCode=TAMPA
rec-69ece6954aebc18d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516553,src-85e29940c593ae30,tpa-df334546788b12,construction_inspections,BLD-25-0516553,2025-06-09,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: Owner: Interior Remodel,Residential Building Alterations (Renovations),6816 N River Blvd,Old Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00YM1&agencyCode=TAMPA
rec-6b1081b45ccf3d70,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516956,src-1a18b8b01447b0d0,tpa-0daba79fdc3269,construction_inspections,BLD-25-0516956,2025-06-27,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,"TIA PROJECT: Replace PARCS Equipment - Long Term Parking Garage Entry Plaza, Long Term Parking Garage Recirculation Entry Plaza, Long Term & Short Term Parking Garages Exit Plaza and Long Term Parkin",Commercial Building Alterations (Renovations),4000 George J Bean Pkwy,Westshore,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01WEC&agencyCode=TAMPA
rec-7c9272ee34aeba24,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516429,src-9e898cf625213af0,tpa-38287c94c71e1a,construction_inspections,BLD-25-0516429,2025-06-03,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PRIVATE PROVIDER: NEW SFR-2 Story,Residential New Construction and Additions (1 and 2 Family),3311 W Barcelona St,Palma Ceia,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00X8O&agencyCode=TAMPA
rec-7cdaacfc2aa32ef5,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516846,src-87e948dcadb3dbad,tpa-fd1ba9d7259b0c,construction_inspections,BLD-25-0516846,2025-06-24,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PP: New SFR 2 Story,Residential New Construction and Additions (1 and 2 Family),3607 W Cleveland St,Bon Air,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01V00&agencyCode=TAMPA
rec-7eaa0e7338f26933,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516670,src-1a78fc9abd1aeec8,tpa-609079756e9d31,construction_inspections,BLD-25-0516670,2025-06-13,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Re-issued FEMA - Interior Renovation and Addition,Residential New Construction and Additions (1 and 2 Family),819 Bayshore Blvd,Hyde Park Preservation,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00ZZC&agencyCode=TAMPA
rec-7fff4c4cc1fd8d25,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516949,src-5cc9cb1e8e923377,tpa-1f7b8657f945c4,construction_inspections,BLD-25-0516949,2025-06-27,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA:PP: New 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),4409 W Kensington Ave,Belmar Gardens,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01WDA&agencyCode=TAMPA
rec-814b12ca32992a01,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516816,src-ade79eb1ae81819b,tpa-97607c955ac60a,construction_inspections,BLD-25-0516816,2025-06-23,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: PP: NEW 3 STORY SFR,Residential New Construction and Additions (1 and 2 Family),4902 W San Nicholas St,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01UO5&agencyCode=TAMPA
rec-899f896cde770377,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516623,src-50c7f0949709890d,tpa-686cd083024813,construction_inspections,BLD-25-0516623,2025-06-11,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,THRESHOLD:PP: New 4 STORY HOTEL: WoodSpring Suites,Commercial New Construction and Additions,1701 E Busch Blvd,Sulphur Springs,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00ZEU&agencyCode=TAMPA
rec-9cc362191f5dddcc,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516597,src-574a5d8672ba5bce,tpa-1e226b69b46a00,construction_inspections,BLD-25-0516597,2025-06-11,2025-06,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PP: 3-STORY: TOWNHOUSES BLG# 7,Commercial New Construction and Additions,803 W Linebaugh Ave,East Forest Hills,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00Z4E&agencyCode=TAMPA
