record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-d8c186676cec6a7b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-16-0444202,src-5f93c7c8dfce8137,tpa-f4d55a44e6467a,construction_inspections,BLD-16-0444202,2016-03-07,2016-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Reissue/Secured: Renovation 5th Lobby Area,Commercial Building Alterations (Renovations),700 E Twiggs St,Tampa Downtown Partnership,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16CAP&capID2=00000&capID3=0086H&agencyCode=TAMPA
