record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-245ef71daff830a3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0472933,src-fca7383a1407d255,tpa-a3429640886e4b,construction_inspections,BLD-20-0472933,2020-02-25,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Reissue - OWNER:remodel,Residential Building Alterations (Renovations),2506 N Glenwood Dr,Ridgewood Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00A1L&agencyCode=TAMPA
rec-3c9f82e1da55962e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0473012,src-cae1bc4babbd4cf5,tpa-d7b12ad1d6797c,construction_inspections,BLD-20-0473012,2020-02-24,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Ste 1250 Int Alt,Commercial Building Alterations (Renovations),201 E Kennedy Blvd,Tampa Downtown Partnership,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00AO6&agencyCode=TAMPA
rec-4bbcc65e048bf121,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0472570,src-e1d5690ba8461947,tpa-0636f542709d3b,construction_inspections,BLD-20-0472570,2020-02-06,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Facilitated Project | Reissued:New Hotel Fairfield,Commercial New Construction and Additions,9301 N 29th St,Tampa Overlook,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=006LL&agencyCode=TAMPA
rec-686a821de3d71f90,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0472633,src-441ad2f569895a04,tpa-6ef3bb571fcd68,construction_inspections,BLD-20-0472633,2020-02-11,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Modular Building for office use,Commercial New Construction and Additions,5355 E Martin Luther King Blvd,Grant Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=0078O&agencyCode=TAMPA
rec-a18622c3eb62a301,CONSTRUCTION_INSPECTIONS|NATIVE|BDE-20-0440499,src-6be6930a42faa08b,tpa-ae9d6bf17e84d5,construction_inspections,BDE-20-0440499,2020-02-10,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,"Reissue: OWNER- Demo pool, deck, gazebo",Residential Demolition Permit,2910 W Bayshore Ct,Bayshore Beautiful,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00728&agencyCode=TAMPA
rec-a5d515d2e9b67d5b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0472978,src-50cbba41effaf32e,tpa-24ce37c512d910,construction_inspections,BLD-20-0472978,2020-02-26,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Reissue - Remodel,Residential Building Alterations (Renovations),4617 E Whiteway Dr,Terrace Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00AEH&agencyCode=TAMPA
rec-ea29e7ed9b80f9a9,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0472847,src-38847cda599f5b4e,tpa-06b743236ca964,construction_inspections,BLD-20-0472847,2020-02-21,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Reissue - House remodel,Residential Building Alterations (Renovations),3906 S Church Ave,FairOaks Manhattan,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=009C6&agencyCode=TAMPA
rec-ec5e2abf39a5fd16,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-20-0472956,src-b514b344d2f1246a,tpa-01298bb3030bc9,construction_inspections,BLD-20-0472956,2020-02-26,2020-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,"Reissue: U:1203 Pl, EL Expedite review",Commercial Building Alterations (Renovations),1002 S Harbour Island Blvd,Harbour Island,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20CAP&capID2=00000&capID3=00A95&agencyCode=TAMPA
