record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-508565ca044c37a7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508578,src-856ea45c15b544de,tpa-902ab34058e95f,construction_inspections,BLD-24-0508578,2024-04-30,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,THRESHOLD: PP: Charley's Steakhouse Site & foundation,Commercial New Construction and Additions,1965 N West Shore Blvd,Carver City Lincoln Gardens,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00PTN&agencyCode=TAMPA
rec-54276b9e557b46b6,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508045,src-2279a87007a3ca9f,tpa-a99395ffc95e0b,construction_inspections,BLD-24-0508045,2024-04-05,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Re-issued OWNER ATF: Bedroom & Bathroom Addition w/ violation CMP-24-0005417,Residential New Construction and Additions (1 and 2 Family),8738 N 27th St,Temple Crest,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00K9Y&agencyCode=TAMPA
rec-69ecddd57acd5ab0,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508231,src-712120e9f37374e9,tpa-a0d5413b130e88,construction_inspections,BLD-24-0508231,2024-04-15,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE - New 1 Story SFR,Residential New Construction and Additions (1 and 2 Family),4202 N 26th St,East Tampa 1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00MCG&agencyCode=TAMPA
rec-7d8928a3ddf9af4b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508222,src-e420ee6120b0dc93,tpa-6151c86edcae92,construction_inspections,BLD-24-0508222,2024-04-15,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE - ATF--CMP-24-0002999--3404 E Frierson Ave (ACA),Residential Building Alterations (Renovations),3404 E Frierson Ave,The Legacy of Fair Oaks,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00M8M&agencyCode=TAMPA
rec-85caec7c8812ff18,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507995,src-9b81ac281361f18f,tpa-6169252284da84,construction_inspections,BLD-24-0507995,2024-04-04,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,interior/exterior remodel,Residential Building Alterations (Renovations),1112 Scott St,Encore,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00JZ1&agencyCode=TAMPA
rec-892d19ec3bf0f54d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508474,src-1611b0c7756557a3,tpa-277231a57f13b6,construction_inspections,BLD-24-0508474,2024-04-25,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Re-issued REISSUE - Remodel: MEP's,Residential Building Alterations (Renovations),1712 W Morrison Ave,Historic Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00OZ8&agencyCode=TAMPA
rec-8a96dcda0baaec31,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508561,,,construction_inspections,BLD-24-0508561,2024-04-30,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,ATF--CMP-23-0005298- & CMP-23-0005172 - 401 S Howard Ave (ACA),Commercial Building Alterations (Renovations),401 S Howard Ave,South Howard,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00PQ6&agencyCode=TAMPA
rec-8c32e0d8c9eae751,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507980,src-20c2a5406745dc17,tpa-a4d6cbfebc8e8f,construction_inspections,BLD-24-0507980,2024-04-04,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,"Garage Conversion, Rear Addition and Home Remodel SCOPE OF WORK ADDED FROM BLD-23-0498733",Residential New Construction and Additions (1 and 2 Family),5408 S Martin Ave,Interbay - South of Gandy,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00JVB&agencyCode=TAMPA
rec-8d7d3b6b0ba79e3b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508209,src-c89841f961e63496,tpa-902da4944a805f,construction_inspections,BLD-24-0508209,2024-04-13,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,PRIVATE PROVIDER: New 2Sty SFR,Residential New Construction and Additions (1 and 2 Family),926 E 11th Ave,Historic Ybor,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00M07&agencyCode=TAMPA
rec-9ab727a8de23b9d2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508570,src-62a756bc3d76dc4e,tpa-ffa1a1b1ea1e68,construction_inspections,BLD-24-0508570,2024-04-30,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,04-25-25 KPI | Re-opened NEW SFR-2 Story,Residential New Construction and Additions (1 and 2 Family),2509 W Kenmore Ave,Armenia Gardens Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00PR6&agencyCode=TAMPA
rec-abcabcd657ed4beb,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508556,,,construction_inspections,BLD-24-0508556,2024-04-30,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,04-25-25 KPI | Re-opened 2-stories: New SFR,Residential New Construction and Additions (1 and 2 Family),2511 W Kenmore Ave,Armenia Gardens Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00PO5&agencyCode=TAMPA
rec-ba33667d313d2611,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508402,src-a198885a924e20af,tpa-52e70c47ecfe23,construction_inspections,BLD-24-0508402,2024-04-23,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Addition/Remodel (Repair Fire Damage),Residential New Construction and Additions (1 and 2 Family),2919 E 19th Ave,Jackson Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00O5N&agencyCode=TAMPA
rec-bbf3bd06b54cdc7f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507907,src-63abd0683cd0e280,tpa-81289c8a409cdd,construction_inspections,BLD-24-0507907,2024-04-02,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,PP: NC-Complete - 3-stories: Fee Simple Townhouses: Unit A,Residential New Construction and Additions (1 and 2 Family),107 E Euclid Ave,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00J6D&agencyCode=TAMPA
rec-bee8c75c0cf3d1f7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507937,src-69ec7e8f4e666bb2,tpa-cdd6830b84bb3c,construction_inspections,BLD-24-0507937,2024-04-03,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Remodel: Change of use: MEP's,Commercial Building Alterations (Renovations),802 E Waters Ave,Sulphur Springs,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00JJF&agencyCode=TAMPA
rec-bf9fbc2eb95d1c7e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508351,src-c49e30ad68b2d8a4,tpa-a0849b09a463d2,construction_inspections,BLD-24-0508351,2024-04-21,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,NEW SFR-2 Story,Residential New Construction and Additions (1 and 2 Family),6207 S Martindale Ave,Interbay - South of Gandy,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00NP1&agencyCode=TAMPA
rec-c640606ccd3f4396,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507884,src-13cef8b79279a704,tpa-83cff26d57adc6,construction_inspections,BLD-24-0507884,2024-04-01,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE - ATF-CMP-23-0019276--5126 N Jamaica St (ACA),Residential Building Alterations (Renovations),5126 N Jamaica St,Plaza Terrace,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00IZS&agencyCode=TAMPA
rec-d658bf4e3434d450,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508092,src-0dfa40dd29cbb14c,tpa-6cd0c0292556c9,construction_inspections,BLD-24-0508092,2024-04-09,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Re-opened Unit 2: Townhouse - Attached Garage,Residential New Construction and Additions (1 and 2 Family),3110 N Tampa St,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00KO8&agencyCode=TAMPA
rec-ed9e9edba1ce18e1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507966,src-5ae08b7773ad78e5,tpa-84e0acc8f1a87c,construction_inspections,BLD-24-0507966,2024-04-04,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,FEMA: PRIVATE PROVIDER: - New 3-Story SFR,Residential New Construction and Additions (1 and 2 Family),5024 W Leona St,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00JSD&agencyCode=TAMPA
rec-ee89a0beb1767447,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508115,,,construction_inspections,BLD-24-0508115,2024-04-09,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,REISSUE - Addition w/porch,Residential New Construction and Additions (1 and 2 Family),11502 N Boulevard,Forest Hills,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00KYG&agencyCode=TAMPA
rec-f026cb570577e513,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508559,,,construction_inspections,BLD-24-0508559,2024-04-30,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,04-25-25 KPI | Re-opened 2-stories: New SFR,Residential New Construction and Additions (1 and 2 Family),2512 Lorraine St,Armenia Gardens Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00POZ&agencyCode=TAMPA
rec-f134b413c718f8f7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508059,src-728ff8169bb00f17,tpa-a9df9d91301bfc,construction_inspections,BLD-24-0508059,2024-04-08,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE: Addition/Remodel,Residential New Construction and Additions (1 and 2 Family),823 S MacDill Ave,Parkland Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00KFG&agencyCode=TAMPA
rec-f1c8b39ca8ad6879,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0508540,src-cea6759ba9e95715,tpa-7b3dbee02a0066,construction_inspections,BLD-24-0508540,2024-04-29,2024-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,FEMA: 2-stories New SFR,Residential New Construction and Additions (1 and 2 Family),10 Ladoga Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00PJT&agencyCode=TAMPA
rec-0b04ada6e2ae7f19,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0505657,src-345446b747e5f53d,tpa-828222b429465b,single_family_permits,BLD-24-0505657,2024-04-19,2024-04,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,5011 S The Riviera St,Beach Park,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-400f2eddc72460f5,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0505246,src-c46145f0c4e7d75c,tpa-11d0e4b61a3fe9,single_family_permits,BLD-24-0505246,2024-04-19,2024-04,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,2417 S Dundee St,Sunset Park,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-434b2cfebe1cc91e,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0488024,src-09b2eea598e22d94,tpa-c5cd07c38b1571,single_family_permits,BLD-22-0488024,2024-04-10,2024-04,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,6403 N Melville Ave,Riverbend,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-d06f895f1ad56ab5,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0500776,src-f1b210fba085597a,tpa-4981ad9dd77cdd,single_family_permits,BLD-23-0500776,2024-04-02,2024-04,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,3412 W La Salle St,Midtown Tampa,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
rec-f80188e642727095,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0505316,src-f8a49806dcbb541d,tpa-80d80dd0c9f245,single_family_permits,BLD-24-0505316,2024-04-22,2024-04,permit_issued,TASK_STATUS_DATE,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued | Issued,Residential New Construction and Additions (1 and 2 Family),Residential | New Construction and Additions | Building,4215 W Cleveland St,Beach Park,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32
